section,address,lat,lng,unit_PRICE,PRICE,health,total_size,land_size,n_land,n_build,n_park,district_id,date,built_date,floor,total_floor,build_state,use,is.comp,is.manage,is.furn,n_room,n_hall,n_bath,id
2017Q1,臺北市大同區延平北路二段181~210號,25.0587659,121.511582,303.5705681106346,63e3,0,207.53,0,0,1,0,3,2016-11-29,1995-02-13,18,18,1,2,FALSE,TRUE,FALSE,0,0,0,15160
2017Q1,臺北市大同區鄭州路61~90號,25.0497716,121.5130204,544.6623093681917,2e4,0,36.72,73.44,0,1,0,3,2016-11-14,NA,-1,3,9,-1,FALSE,FALSE,FALSE,0,0,0,15161
2017Q1,臺北市松山區光復北路100巷1~30號,25.0506991,121.5569365,483.6174585902551,4e4,0,82.71,0,0,1,0,7,2016-11-17,NA,1,4,3,1,FALSE,FALSE,FALSE,0,0,0,15162
2017Q1,臺北市松山區南京東路五段61~90號,25.0517366,121.5594407,516.1175104920084,346800,0,671.9399999999998,0,0,1,0,7,2016-11-23,1990-02-01,8,15,1,2,FALSE,TRUE,FALSE,0,0,0,15163
2017Q1,臺北市南港區經貿二路157巷36弄91~120號,25.0623546,121.6144649,261.2745654890378,23e3,2,88.03,0,0,1,1,4,2016-11-25,2013-08-12,2,11,10,1,TRUE,TRUE,FALSE,3,2,2,15164
2017Q1,臺北市南港區園區街1~30號,25.0589059,121.6120912,271.120793996611,56e3,2,206.55,0,0,1,1,4,2016-12-07,2009-06-11,8,14,10,1,TRUE,FALSE,TRUE,4,2,2,15165
2017Q1,臺北市中山區長安東路一段1~30號,25.0468527,121.5299559,406.0434372049103,25800,0,63.540000000000006,0,0,1,0,11,2016-11-22,1979-11-24,12,12,1,2,FALSE,TRUE,TRUE,0,0,0,15166
2017Q1,臺北市中山區新生北路二段31~60號,25.0542013,121.5278274,403.9497307001795,27e3,1,66.84,0,0,1,0,11,2016-12-06,1996-07-18,6,17,10,2,TRUE,TRUE,TRUE,2,1,1,15167
2017Q1,臺北市中山區南京東路二段151~180號,25.0522347,121.535662,389.10505836575874,14e4,0,359.8,0,0,1,0,11,2016-11-28,1973-01-20,7,10,1,-1,FALSE,TRUE,FALSE,0,0,0,15168
2017Q1,臺北市中山區中山北路二段59巷31~60號,25.0559502,121.5242173,649.3506493506494,25e3,0,38.5,0,0,1,0,11,2016-11-17,1989-05-22,1,5,3,2,FALSE,FALSE,TRUE,0,0,0,15169
2017Q1,臺北市中山區南京東路二段91~120號,25.0522884,121.5321795,700.6902321690022,33500,1,47.81,0,0,1,0,11,2016-11-16,2010-09-17,18,18,8,1,TRUE,TRUE,FALSE,1,1,1,15170
2017Q1,臺北市中山區林森北路301~330號,25.055793,121.525628,407.2766766223188,15e3,1,36.83,0,0,1,0,11,2016-11-21,2003-02-13,3,14,8,2,TRUE,TRUE,FALSE,1,1,1,15171
2017Q1,臺北市中山區新生北路三段61~90號,25.0659966,121.5280981,542.7702996092054,25e3,1,46.06,0,0,1,0,11,2016-11-24,1976-09-07,9,9,8,1,TRUE,TRUE,FALSE,1,1,1,15172
2017Q1,臺北市中山區民生東路一段61~90號,25.0580477,121.5264375,357.0120834859026,19500,1,54.62,0,0,1,0,11,2016-11-24,1992-04-22,4,11,8,2,TRUE,TRUE,FALSE,1,1,1,15173
2017Q1,臺北市中山區松江路31~60號,25.0474392,121.5331738,1204.8192771084337,6e5,0,498,0,0,1,0,11,2016-12-01,1973-03-22,1,11,3,2,FALSE,TRUE,FALSE,0,0,0,15174
2017Q1,臺北市內湖區行善路48巷1~30號,25.0558875,121.5745177,284.9582739670262,84e3,0,294.7800000000001,0,0,1,2,5,2016-12-02,2008-10-24,3,6,2,-1,TRUE,TRUE,FALSE,5,0,0,15175
2017Q1,臺北市大安區敦化南路一段241~270號,25.0403156,121.5486055,422.654268808115,65e3,0,153.79,0,0,1,0,2,2016-11-17,1982-06-10,6,14,1,1,FALSE,TRUE,FALSE,0,0,0,15176
2017Q1,臺北市大安區敦化南路一段161巷69弄1~30號,25.0435991,121.5495081,378.6008230452675,23e3,1,60.75,1662,0,1,0,2,2016-12-05,1986-12-20,2,7,6,1,TRUE,TRUE,TRUE,1,1,1,15177
2017Q1,臺北市大安區和平東路三段464巷1~30號,25.0271164,121.5467498,412.71710332646455,42060,1,101.91,0,0,1,0,2,2016-12-02,2002-07-04,5,14,10,1,TRUE,TRUE,TRUE,2,1,1,15178
2017Q1,臺北市大安區信義路三段181~210號,25.0332973,121.5424301,409.51904263548255,9e4,0,219.77,0,0,1,0,2,2016-12-09,1988-09-21,12,12,1,1,TRUE,TRUE,FALSE,2,0,0,15179
2017Q1,臺北市大安區忠孝東路四段91~120號,25.041778,121.547781,4390.988927071401,46e4,0,104.76,0,0,1,0,2,2016-11-14,1969-10-22,-1,12,3,1,FALSE,TRUE,FALSE,0,0,0,15180
2017Q1,臺北市中正區廈門街81巷1~30號,25.021568,121.5185688,169.4915254237288,2e4,2,118,0,0,1,0,12,2016-12-09,1997-08-28,6,10,6,1,TRUE,FALSE,FALSE,2,1,2,15181
2017Q1,臺北市內湖區瑞光路571~600號,25.0799077,121.5680042,413.2779349363508,93500,0,226.24,0,0,1,2,5,2016-12-01,1999-08-06,4,9,2,3,TRUE,TRUE,FALSE,5,1,0,15182
2017Q1,臺北市中山區基湖路120巷31~60號,25.0785643,121.5623511,325.86027111574555,1e5,2,306.88,0,0,1,0,11,2016-11-29,2006-08-10,4,9,6,1,TRUE,TRUE,TRUE,4,2,2,15183
2017Q1,臺北市中山區松江路194巷31~60號,25.057224,121.5316716,450.45045045045043,25e3,2,55.5,0,0,1,0,11,2016-12-07,NA,4,4,5,-1,TRUE,FALSE,TRUE,2,1,2,15184
2017Q1,臺北市內湖區環山路一段1~30號,25.0826777,121.5656678,362.57014944195726,115e3,2,317.18,0,0,1,1,5,2016-12-07,2009-10-07,2,24,10,1,TRUE,TRUE,TRUE,3,2,2,15185
2017Q1,臺北市中山區建國北路二段121~150號,25.059672,121.537462,393.6842986974913,188e3,0,477.54,0,0,1,0,11,2016-11-21,1985-02-16,3,15,1,2,TRUE,FALSE,TRUE,7,1,0,15186
2017Q1,臺北市內湖區內湖區成功路三段151~180號,25.0810751,121.5904836,393.1111943092475,63e3,0,160.26,24.27,1,1,0,5,2016-11-28,1995-12-15,6,11,10,2,FALSE,FALSE,FALSE,0,0,0,15187
2017Q1,臺北市中山區新生北路三段1~30號,25.0628897,121.5281771,604.6267087276551,23e3,1,38.04,0,0,1,0,11,2016-11-15,2006-02-09,12,12,10,2,TRUE,TRUE,TRUE,1,1,1,15188
2017Q1,臺北市松山區光復北路60巷1~30號,25.049839,121.5565207,297.3148750348416,32e3,2,107.63,0,0,1,0,7,2016-11-26,1979-07-30,4,5,5,1,TRUE,FALSE,TRUE,2,2,2,15189
2017Q1,臺北市信義區和平東路三段341巷1~30號,25.0207193,121.5568209,408.3021435862538,36e3,1,88.17,0,0,1,0,10,2016-12-06,1981-03-17,1,5,3,-1,TRUE,FALSE,FALSE,0,1,1,15190
2017Q1,臺北市信義區信義路五段121~150號,25.0336571,121.5738977,494.2487419122933,55e3,1,111.28,0,0,1,0,10,2016-12-08,2009-07-02,2,19,10,-1,TRUE,TRUE,TRUE,2,1,1,15191
2017Q1,臺北市信義區基隆路二段121~150號,25.0285037,121.5570023,670.2809265648102,68e3,1,101.45,8.1,1,1,0,10,2016-12-07,2014-10-29,9,15,10,1,TRUE,FALSE,TRUE,1,1,1,15192
2017Q1,臺北市信義區中坡南路22巷1~30號,25.043256,121.58276,483.09178743961354,31e3,1,64.17,0,0,1,0,10,2016-12-11,2013-11-07,5,7,6,1,TRUE,TRUE,TRUE,2,1,1,15193
2017Q1,臺北市大同區寧夏路1~30號,25.0543191,121.5149537,126.94748990190422,2200,0,17.33,14.65,0,0,1,3,2016-11-30,NA,-1,NA,7,-1,TRUE,TRUE,FALSE,0,0,0,15194
2017Q1,臺北市大同區太原路31~60號,25.0505464,121.515374,540.5695798050807,135337,0,250.36,0,0,1,0,3,2016-11-16,NA,-1,3,5,4,FALSE,FALSE,FALSE,0,0,0,15195
2017Q1,臺北市大同區華陰街181~210號,25.0503483,121.5154276,815.9035702827811,178022,0,218.19,0,0,1,0,3,2016-11-16,NA,-1,3,5,1,FALSE,FALSE,FALSE,0,0,0,15196
2017Q1,臺北市大同區安西街1~30號,25.05928,121.510158,232.82887077997674,3e4,2,128.85,0,0,1,0,3,2016-11-26,NA,-1,3,9,-1,TRUE,FALSE,FALSE,2,3,2,15197
2017Q1,臺北市大同區南京西路1~30號,25.053763,121.507861,380.24466613267316,52219,1,137.32999999999998,0,0,1,0,3,2016-11-22,1986-11-20,9,12,1,1,TRUE,FALSE,TRUE,2,1,1,15198
2017Q1,臺北市大同區太原路61~90號,25.0513873,121.5155936,588.865096359743,22e3,1,37.36,0,0,1,0,3,2016-11-14,2008-12-11,5,14,8,1,TRUE,TRUE,TRUE,1,1,1,15199
2017Q1,臺北市士林區中山北路七段219巷1~30號,25.128841,121.533632,389.7220878352954,145e3,3,372.06,0,0,1,2,6,2016-12-06,2006-11-10,1,5,6,1,TRUE,TRUE,FALSE,4,2,3,15200
2017Q1,臺北市士林區延平北路五段211~240號,25.0837867,121.5098835,131.521262604121,6e3,1,45.62,0,0,0,0,6,2016-11-27,1971-05-21,4,4,5,1,TRUE,FALSE,FALSE,3,0,1,15201
2017Q1,臺北市北投區西安街一段211~240號,25.110576,121.5179506,267.0464660850988,6e4,2,224.68,0,0,1,0,1,2016-11-21,2013-03-08,3,14,10,1,TRUE,TRUE,TRUE,3,2,2,15202
2017Q1,臺北市士林區芝玉路二段61巷1~30號,25.11183,121.5347969,344.3445780319832,59e3,2,171.34,0,0,1,0,6,2016-12-01,2002-01-02,3,14,10,1,TRUE,TRUE,TRUE,4,2,2,15203
2017Q1,臺北市士林區天母東路43巷4弄1~30號,25.118741,121.53248,323.8341968911917,75e3,2,231.6,0,0,1,0,6,2016-12-14,2002-01-25,2,7,6,1,TRUE,TRUE,TRUE,3,2,2,15204
2017Q1,臺北市北投區中和街493巷1弄1~30號,25.1450271,121.4951264,137.28929906185644,18e3,2,131.11,0,0,1,0,1,2016-11-26,1980-05-30,4,5,5,1,TRUE,FALSE,FALSE,4,2,2,15205
2017Q1,臺北市萬華區忠孝西路二段31~60號,25.0477308,121.5084286,409.68967701076633,12938,1,31.58,0,0,1,0,8,2016-11-15,2007-12-19,4,13,8,1,TRUE,TRUE,TRUE,1,1,1,15206
2017Q1,臺北市中正區武昌街一段1~30號,25.044166,121.513572,518.3413078149921,78e3,1,150.48,150.48,0,1,0,12,2016-12-01,1983-03-19,12,12,1,1,TRUE,TRUE,FALSE,3,1,1,15207
2017Q1,臺北市萬華區西寧南路121~150號,25.044641,121.506596,378.6140431390546,16500,1,43.58,0,0,1,0,8,2016-12-08,2007-08-10,11,13,8,1,TRUE,TRUE,TRUE,1,1,1,15208
2017Q1,臺北市松山區民生東路97巷2弄1~30號,25.0587629,121.5571904,277.0083102493075,31e3,2,111.91,0,0,1,0,7,2016-12-09,NA,4,4,5,1,TRUE,FALSE,TRUE,2,2,2,15209
2017Q1,臺北市信義區信義路五段121~150號,25.0336571,121.5738977,786.6000370164724,85e3,1,108.06,0,0,1,0,10,2016-12-14,2004-11-30,14,25,10,1,TRUE,TRUE,TRUE,1,1,1,15210
2017Q1,臺北市松山區民權東路三段106巷3弄31~60號,25.0615527,121.5462939,237.35165521549033,38e3,2,160.1,0,0,1,0,7,2016-11-28,1989-07-31,13,15,10,1,TRUE,TRUE,TRUE,4,2,2,15211
2017Q1,臺北市南港區興華路121~150號,25.0569559,121.6057342,155.99650567827283,25e3,1,160.26,0,0,1,0,4,2016-12-13,NA,3,4,5,1,TRUE,FALSE,FALSE,6,1,1,15212
2017Q1,臺北市中山區中原街31~60號,25.0566244,121.5289663,340.3289846851957,6e4,0,176.3,111,1,1,0,11,2016-12-08,NA,-1,2,9,-1,FALSE,FALSE,FALSE,0,0,0,15213
2017Q1,臺北市中山區錦州街30巷1~30號,25.0601539,121.5249221,250.07355104442482,17e3,1,67.98,0,0,1,0,11,2016-11-28,1979-06-13,4,10,6,2,TRUE,TRUE,FALSE,2,1,1,15214
2017Q1,臺北市中山區松江路31~60號,25.0474392,121.5331738,1009.1948183896368,79464,1,78.74,0,0,1,0,11,2016-12-01,1978-08-23,1,12,10,-1,TRUE,FALSE,FALSE,1,1,1,15215
2017Q1,臺北市內湖區洲子街151~180號,25.0812763,121.56853,529.386794201609,285583,0,539.46,0,0,1,0,5,2016-12-08,2009-04-22,8,9,2,-1,FALSE,TRUE,FALSE,0,0,0,15216
2017Q1,臺北市中山區敬業一路128巷31~60號,25.0835056,121.5534434,405.5838521033766,21500,1,53.01000000000001,0,0,1,0,11,2016-11-27,2008-08-20,6,7,8,2,TRUE,TRUE,FALSE,1,1,1,15217
2017Q1,臺北市內湖區堤頂大道二段181~210號,25.0773389,121.5699899,338.94475200542314,18e4,0,531.06,149.87,1,1,2,5,2016-12-01,1997-11-14,4,8,2,-1,FALSE,FALSE,FALSE,0,0,0,15218
2017Q1,臺北市內湖區南京東路六段451巷1~30號,25.0610169,121.5873274,250.47644976858155,46e3,2,183.65,0,0,1,1,5,2016-11-29,2009-12-08,6,13,10,-1,TRUE,TRUE,TRUE,4,2,2,15219
2017Q1,臺北市中山區中山北路三段1~30號,25.0639349,121.522626,416.6473774362298,9e4,2,216.01,0,0,1,0,11,2016-12-06,2014-12-03,15,15,10,1,TRUE,TRUE,TRUE,3,2,2,15220
2017Q1,臺北市中山區長安東路一段31~60號,25.0493739,121.5239959,469.67699406723796,57e3,2,121.36,0,0,1,0,11,2016-12-06,2007-08-10,12,13,10,1,TRUE,TRUE,TRUE,3,1,2,15221
2017Q1,臺北市中山區民權西路31~60號,25.0630372,121.5212879,1716.0835160644485,18e4,0,104.89,0,0,1,0,11,2016-11-15,1979-09-11,1,12,3,-1,FALSE,TRUE,FALSE,0,0,0,15222
2017Q1,臺北市內湖區堤頂大道二段271~300號,25.0783433,121.5658219,351.1755138252255,142500,0,405.78,0,1,1,2,5,2016-11-15,2009-01-16,7,10,2,3,FALSE,TRUE,FALSE,0,0,0,15223
2017Q1,臺北市大安區復興南路一段107巷5弄1~30號,25.0437322,121.5444485,471.0731635507139,32e3,2,67.93,0,0,0,0,2,2016-11-29,NA,2,6,6,1,TRUE,TRUE,TRUE,2,2,2,15224
2017Q1,臺北市大安區敦化南路二段63巷1~30號,25.031147,121.552012,716.5462470890309,12e4,0,167.47,21.79,0,1,0,2,2016-11-25,1984-04-20,1,7,6,1,FALSE,FALSE,FALSE,0,0,0,15225
2017Q1,臺北市文山區三福街61~90號,24.9978987,121.5438239,208.6536349659565,38e3,2,182.12,0,0,1,1,9,2016-12-03,2007-01-19,6,8,6,1,TRUE,TRUE,TRUE,3,2,2,15226
2017Q1,臺北市中正區金華街31~60號,25.0323696,121.5192854,309.1190108191654,3e4,1,97.05,0,0,0,0,12,2016-11-28,1985-10-22,1,12,3,4,TRUE,TRUE,FALSE,0,1,1,15227
2017Q1,臺北市中山區民族東路181~210號,25.0681728,121.5313177,390.4170363797693,35200,0,90.16,0,0,1,0,11,2016-11-16,1972-11-21,-1,3,9,-1,FALSE,FALSE,FALSE,0,0,0,15228
2017Q1,臺北市中山區民族東路181~210號,25.0681728,121.5313177,207.98319327731093,19800,0,95.2,0,0,1,0,11,2016-11-16,1972-11-21,-1,3,9,-1,FALSE,FALSE,FALSE,0,0,0,15229
2017Q1,臺北市中山區林森北路107巷61~90號,25.0499592,121.5271009,420.06424511984187,17e3,1,40.47,0,0,1,0,11,2016-11-30,1994-12-05,2,6,8,1,TRUE,TRUE,FALSE,1,1,1,15230
2017Q1,臺北市中山區農安街91~120號,25.0649608,121.5288299,258.57376156777354,19e3,1,73.48,0,0,1,0,11,2016-12-01,1971-03-03,2,4,5,1,TRUE,FALSE,TRUE,2,1,1,15231
2017Q1,臺北市中山區中山北路三段1~30號,25.0639349,121.522626,285.7142857142857,28e3,2,98,0,0,1,0,11,2016-11-29,NA,3,3,5,1,TRUE,FALSE,TRUE,3,2,2,15232
2017Q1,臺北市內湖區成功路二段301~330號,25.0670283,121.5905759,169.11480479319675,35e3,2,206.96,0,0,1,1,5,2016-12-02,2009-10-30,11,14,10,1,TRUE,TRUE,FALSE,4,2,2,15233
2017Q1,臺北市中山區樂群二路241~270號,25.0799498,121.5600866,544.9591280653951,122e3,0,223.87,0,0,1,1,11,2016-12-05,2015-10-27,4,10,6,-1,FALSE,TRUE,FALSE,0,0,0,15234
2017Q1,臺北市內湖區成功路三段121~150號,25.0790585,121.5897242,412.64765048744005,8e4,0,193.87,0,0,1,0,5,2016-11-16,1984-06-07,1,5,5,2,FALSE,FALSE,TRUE,0,0,0,15235
2017Q1,臺北市中山區臺北市內湖區民權東路六段121~150號,25.0691137,121.5927226,648.3882919599852,35e3,0,53.98,937.94,1,1,0,5,2016-11-01,2006-07-31,1,11,3,2,FALSE,FALSE,FALSE,0,0,0,15236
2017Q1,臺北市內湖區基湖路1~30號,25.081656,121.565513,499.3733528550512,341072,0,683,0,0,0,0,5,2016-11-15,2010-10-20,8,12,1,-1,TRUE,FALSE,FALSE,1,0,0,15237
2017Q1,臺北市信義區忠孝東路五段790巷23弄1~30號,25.0428554,121.5825159,320.3661327231121,21e3,1,65.55,0,0,1,0,10,2016-11-30,NA,3,4,5,1,TRUE,FALSE,TRUE,2,1,1,15238
2017Q1,臺北市信義區忠孝東路四段553巷22弄1~30號,25.043424,121.563173,372.3648029330889,65e3,1,174.56,0,0,1,0,10,2016-12-01,NA,-1,5,5,4,TRUE,FALSE,TRUE,2,1,1,15239
2017Q1,臺北市南港區興華路121~150號,25.0569559,121.6057342,263.34847587069595,4e4,2,151.89,0,0,1,0,4,2016-12-05,2009-03-25,1,12,10,1,TRUE,TRUE,FALSE,4,2,2,15240
2017Q1,臺北市大同區南京西路31~60號,25.0528814,121.5200451,574.0057400574005,28e3,1,48.78,0,0,1,0,3,2016-12-06,2005-12-08,13,13,1,-1,TRUE,TRUE,TRUE,1,1,1,15241
2017Q1,臺北市大同區太原路61~90號,25.0513873,121.5155936,471.08703332940763,4e4,1,84.91,0,0,1,0,3,2016-12-06,2008-12-11,14,14,10,1,TRUE,TRUE,TRUE,2,1,1,15242
2017Q1,臺北市中正區忠孝東路一段31~60號,25.0445321,121.5255064,451.5643479195785,42e3,1,93.01,0,0,1,0,12,2016-11-16,2007-05-11,5,14,10,-1,TRUE,TRUE,TRUE,2,1,1,15243
2017Q1,臺北市士林區忠誠路一段16巷31~60號,25.1059037,121.5260917,604.8318972799459,179e3,2,295.95,0,0,1,1,6,2016-12-15,2012-04-30,4,9,6,1,TRUE,TRUE,FALSE,3,2,2,15244
2017Q1,臺北市士林區中山北路六段728巷1~30號,25.115194,121.528194,648.7257173409374,182e3,4,280.55,0,0,1,1,6,2016-12-01,1995-03-21,6,7,6,1,TRUE,TRUE,FALSE,5,2,4,15245
2017Q1,臺北市大同區市民大道一段181~210號,25.048493,121.5187377,540.9499080385156,5e4,1,92.43,0,0,1,0,3,2016-12-10,2009-07-24,11,18,10,1,TRUE,TRUE,TRUE,2,1,1,15246
2017Q1,臺北市萬華區德昌街121~150號,25.024154,121.496792,268.14887144627636,71400,2,266.27,0,0,1,1,8,2016-12-16,2011-01-31,6,23,10,1,TRUE,TRUE,TRUE,2,2,2,15247
2017Q1,臺北市大同區環河北路一段361~390號,25.0608059,121.508606,185.65997701352666,42e3,2,226.22,26.72,1,1,1,3,2016-11-22,2013-10-22,1,13,10,1,TRUE,TRUE,TRUE,4,1,2,15248
2017Q1,臺北市南港區園區街1~30號,25.0589059,121.6120912,358.40432162892165,34500,2,96.26,0,0,1,0,4,2016-12-01,2009-06-11,2,14,10,1,TRUE,TRUE,TRUE,3,2,2,15249
2017Q1,臺北市信義區吳興街284巷1~30號,25.0262659,121.5642719,376.5955759930231,95e3,2,252.26,0,0,1,0,10,2016-12-14,1990-12-12,1,6,3,2,TRUE,TRUE,FALSE,0,0,2,15250
2017Q1,臺北市松山區復興北路181~210號,25.0548084,121.5444479,565.9309564233164,5e4,0,88.35,0,0,1,0,7,2016-11-22,1984-12-14,15,16,10,1,FALSE,TRUE,FALSE,0,0,0,15251
2017Q1,臺北市南港區昆陽街91~120號,25.0517418,121.5937017,433.5090802577622,37e3,1,85.35,23.25,1,1,0,4,2016-11-16,NA,1,4,5,3,TRUE,FALSE,FALSE,1,1,1,15252
2017Q1,臺北市內湖區新湖二路241~270號,25.0634527,121.5810929,356.3918885206172,1e5,0,280.59000000000003,0,0,1,2,5,2016-12-09,2008-03-13,2,6,2,-1,FALSE,TRUE,TRUE,0,0,0,15253
2017Q1,臺北市中山區中山北路一段121巷31~60號,25.0509211,121.5245641,697.775839511557,48e3,1,68.78999999999999,0,0,1,0,11,2016-12-15,2011-01-28,12,14,10,1,TRUE,TRUE,TRUE,1,1,1,15254
2017Q1,臺北市中山區新生北路三段31~60號,25.0646869,121.5280576,444.6162768219602,23e3,1,51.73,0,0,1,0,11,2016-12-03,1978-03-01,5,11,8,1,TRUE,TRUE,TRUE,1,1,1,15255
2017Q1,臺北市中山區松江路77巷1~30號,25.0496307,121.534381,854.1600759253402,27e3,1,31.61,0,0,1,0,11,2016-12-05,1972-05-10,1,11,8,-1,TRUE,TRUE,TRUE,1,1,1,15256
2017Q1,臺北市中山區中山北路二段61~90號,25.05615,121.522996,3358.2089552238804,9e4,0,26.8,0,0,1,0,11,2016-11-18,1967-05-18,-1,4,3,4,FALSE,FALSE,FALSE,0,0,0,15257
2017Q1,臺北市文山區景後街91~120號,24.9921348,121.5430157,226.26482034573266,5e4,2,220.98,0,0,1,1,9,2016-12-09,2015-07-21,3,15,10,1,TRUE,TRUE,TRUE,4,2,2,15258
2017Q1,臺北市中正區和平西路一段55巷1~30號,25.0269987,121.5199051,606.8348770360907,38e3,1,62.62,0,0,1,0,12,2016-12-15,1987-09-18,1,5,5,2,TRUE,FALSE,FALSE,0,1,1,15259
2017Q1,臺北市大安區信義路四段271~300號,25.033347,121.5545137,440.23385222230047,125e3,0,283.94,24.1,1,1,0,2,2016-12-16,1991-06-04,7,12,1,2,FALSE,TRUE,FALSE,0,0,0,15260
2017Q1,臺北市中山區堤頂大道二段246巷1~30號,25.079874,121.5645263,393.83368965905254,21e4,2,533.22,0,0,1,2,11,2016-12-06,2002-06-25,1,14,10,1,TRUE,TRUE,FALSE,3,2,2,15261
2017Q1,臺北市松山區八德路四段691~720號,25.0500158,121.577238,295.0793524204482,37e3,0,125.39,0,0,1,0,7,2016-12-01,1981-12-31,9,12,10,2,FALSE,FALSE,FALSE,0,0,0,15262
2017Q1,臺北市松山區南京東路五段301~330號,25.0515776,121.5664223,330.44941119923095,55e3,0,166.44,0,0,1,0,7,2016-12-16,1989-06-21,1,12,1,2,FALSE,FALSE,FALSE,0,0,0,15263
2017Q1,臺北市信義區忠孝東路五段31~60號,25.0412694,121.5659135,360.08230452674894,35e3,0,97.2,16.61,1,1,0,10,2016-12-02,1983-04-06,1,12,3,-1,FALSE,FALSE,FALSE,0,0,0,15264
2017Q1,臺北市信義區松仁路號,25.0311805,121.568309,1231.3754463735995,1e5,0,81.21,25.75,1,1,0,10,2016-11-22,NA,1,4,3,1,FALSE,FALSE,TRUE,0,0,0,15265
2017Q1,臺北市信義區嘉興街151~180號,25.0282404,121.557346,335.61739616836803,48e3,0,143.02,0,0,1,0,10,2016-12-07,NA,-1,2,9,-1,FALSE,FALSE,FALSE,0,0,0,15266
2017Q1,臺北市南港區興華路61~90號,25.0551052,121.6061096,753.4495279593319,83e3,2,110.16,0,0,1,2,4,2016-12-15,2005-05-13,1,10,3,-1,TRUE,TRUE,FALSE,0,2,2,15267
2017Q1,臺北市信義區基隆路二段151~180號,25.0260187,121.5546122,564.4327848000636,71e3,1,125.79,0,0,1,0,10,2016-12-01,2010-09-01,14,15,10,1,TRUE,TRUE,TRUE,2,2,1,15268
2017Q1,臺北市南港區向陽路120巷2弄1~30號,25.0549661,121.5964177,381.34669862715185,35e3,2,91.78,0,0,1,0,4,2016-12-13,1981-01-30,1,5,5,1,TRUE,FALSE,FALSE,3,2,2,15269
2017Q1,臺北市中正區信陽街1~30號,25.0447073,121.5168764,1208.354911099603,14e4,0,115.86,0,0,1,0,12,2016-12-16,1978-01-12,1,5,5,-1,FALSE,FALSE,FALSE,0,0,0,15270
2017Q1,臺北市萬華區康定路91~120號,25.0397957,121.5020696,354.52485672397705,26600,1,75.03,0,0,1,0,8,2016-11-21,2016-03-31,7,26,10,1,TRUE,TRUE,TRUE,2,1,1,15271
2017Q1,臺北市中正區忠孝東路一段61~90號,25.0443399,121.5262168,704.4959651594721,55e3,0,78.07000000000002,0,0,1,0,12,2016-12-16,1982-11-16,1,12,1,2,FALSE,TRUE,FALSE,0,0,0,15272
2017Q1,臺北市士林區天母東路1~30號,25.1183583,121.5309663,532.5191706901448,75e3,2,140.84,0,0,1,0,6,2016-12-01,1989-01-07,7,7,6,1,TRUE,TRUE,TRUE,3,2,2,15273
2017Q1,臺北市士林區天玉街38巷13弄1~30號,25.120299,121.528897,268.9304345008586,83e3,3,308.63,0,0,1,0,6,2016-12-16,1978-11-23,5,6,6,1,TRUE,FALSE,TRUE,5,2,3,15274
2017Q1,臺北市士林區天母東路8巷31~60號,25.1167419,121.5318097,421.6444132115249,6e4,2,142.3,0,0,1,0,6,2016-12-09,1981-12-14,5,7,6,1,TRUE,TRUE,TRUE,3,1,2,15275
2017Q1,臺北市士林區天母東路31~60號,25.1182213,121.5319856,405.98743204123423,115e3,0,283.26,0,0,1,0,6,2016-12-16,1986-10-23,1,7,6,2,FALSE,FALSE,FALSE,0,0,0,15276
2017Q1,臺北市北投區裕民二路61~90號,25.1143813,121.5164072,335.2924933927656,85e3,2,253.51,0,0,1,0,1,2016-11-30,2013-11-08,6,19,10,-1,TRUE,TRUE,TRUE,2,2,2,15277
2017Q1,臺北市士林區天母西路50巷1~30號,25.117778,121.525689,420.33953640222006,103e3,2,245.04,0,0,1,0,6,2016-11-22,2008-06-09,3,13,10,1,TRUE,TRUE,TRUE,3,2,2,15278
2017Q1,臺北市內湖區港華街31~60號,25.0827081,121.5764623,203.74143359881458,22e3,2,107.98,0,0,1,0,5,2016-12-07,1981-10-21,4,5,5,1,TRUE,FALSE,FALSE,3,2,2,15279
2017Q1,臺北市中山區中山北路二段65巷1~30號,25.0571759,121.52326,507.03511218151857,4e4,1,78.89,0,0,1,0,11,2016-12-16,2001-11-12,12,14,10,2,TRUE,TRUE,TRUE,2,2,1,15280
2017Q1,臺北市大安區敦化南路二段146巷1~30號,25.025584,121.548147,392.704424469849,45e3,2,114.59,0,0,1,0,2,2016-12-18,1985-04-17,3,19,10,1,TRUE,TRUE,TRUE,3,2,2,15281
2017Q1,臺北市大安區忠孝東路三段217巷4弄1~30號,25.0429252,121.5398416,390.93041438623925,15e3,1,38.37,0,0,0,0,2,2016-12-04,1972-07-24,5,7,6,1,TRUE,FALSE,TRUE,1,1,1,15282
2017Q1,臺北市中正區南昌路二段181~210號,25.025477,121.5229437,359.83357697065117,32e3,1,88.92999999999998,0,0,1,0,12,2016-12-07,NA,7,12,10,-1,TRUE,TRUE,FALSE,3,2,1,15283
2017Q1,臺北市中正區重慶南路三段1~30號,25.0296622,121.5154808,234.0385695562629,25e3,2,106.82,0,0,1,0,12,2016-12-10,NA,2,7,6,2,TRUE,FALSE,TRUE,3,2,2,15284
2017Q1,臺北市中正區寧波西街1~30號,25.0315748,121.5188063,715.5123068116773,25e3,2,34.94,0,0,1,0,12,2016-12-19,2005-06-07,7,11,10,-1,TRUE,TRUE,TRUE,2,1,2,15285
